v1, v2, dup lines, v1_lines, v2_lines
2.2.0, 1.7.2, 196, 5749, 5473
2.2.0, 1.8.0, 353, 5749, 5314
2.2.0, 1.8.1, 353, 5749, 5319
2.2.0, 1.8.2, 353, 5749, 5323
2.2.0, 1.8.3, 353, 5749, 5335
2.2.0, 1.9.0, 493, 5749, 5269
2.2.0, 1.9.1, 493, 5749, 5290
2.2.0, 2.0.0, 514, 5749, 4804
2.2.0, 2.0.1, 551, 5749, 4825
2.2.0, 2.0.2, 551, 5749, 4819
2.2.0, 2.0.3, 551, 5749, 4829
2.2.0, 2.1.0, 643, 5749, 14476
2.2.0, 2.1.1, 643, 5749, 14525
2.2.0, 2.1.2, 643, 5749, 14536
2.2.0, 2.1.3, 643, 5749, 14536
2.2.0, 2.1.4, 643, 5749, 14536
2.2.0, 2.2.0, 673, 5749, 5749
2.2.0, 2.2.1, 673, 5749, 5747
2.2.0, 2.2.2, 673, 5749, 5749
2.2.0, 2.2.3, 673, 5749, 5749
2.2.0, 2.2.4, 673, 5749, 5742
2.2.0, 3.0.0, 608, 5749, 6013
2.2.0, 3.1.0, 608, 5749, 6034
2.2.0, 3.1.1, 606, 5749, 6095
2.2.0, 3.2.0, 594, 5749, 6117
2.2.0, 3.2.1, 594, 5749, 6117
2.2.0, 3.3.0, 571, 5749, 6235
2.2.0, 3.3.1, 571, 5749, 6235
2.2.0, 3.4.0, 541, 5749, 6352
2.2.0, 3.4.1, 541, 5749, 6357
2.2.1, 1.10.0, 509, 5747, 5322
2.2.1, 1.10.1, 509, 5747, 5318
2.2.1, 1.10.2, 509, 5747, 5325
2.2.1, 1.11.0, 576, 5747, 15110
2.2.1, 1.11.1, 576, 5747, 15088
2.2.1, 1.11.2, 576, 5747, 15107
2.2.1, 1.11.3, 576, 5747, 15107
2.2.1, 1.12.0, 599, 5747, 6336
2.2.1, 1.12.1, 599, 5747, 6335
2.2.1, 1.12.2, 599, 5747, 6328
2.2.1, 1.12.3, 599, 5747, 6323
2.2.1, 1.12.4, 599, 5747, 6323
2.2.1, 1.4.1, 0, 5747, 3349
2.2.1, 1.4.2, 0, 5747, 3455
2.2.1, 1.4.3, 49, 5747, 3790
2.2.1, 1.4.4, 61, 5747, 3890
2.2.1, 1.5, 76, 5747, 4379
2.2.1, 1.5.0, 76, 5747, 4379
2.2.1, 1.5.1, 76, 5747, 4447
2.2.1, 1.5.2, 76, 5747, 4479
2.2.1, 1.6, 76, 5747, 4867
2.2.1, 1.6.0, 76, 5747, 4867
2.2.1, 1.6.1, 76, 5747, 4914
2.2.1, 1.6.2, 76, 5747, 4950
2.2.1, 1.6.3, 125, 5747, 5204
2.2.1, 1.6.4, 125, 5747, 5204
2.2.1, 1.7, 180, 5747, 5398
2.2.1, 1.7.0, 180, 5747, 5398
2.2.1, 1.7.1, 180, 5747, 5373
2.2.1, 1.7.2, 196, 5747, 5473
2.2.1, 1.8.0, 353, 5747, 5314
2.2.1, 1.8.1, 353, 5747, 5319
2.2.1, 1.8.2, 353, 5747, 5323
2.2.1, 1.8.3, 353, 5747, 5335
2.2.1, 1.9.0, 493, 5747, 5269
2.2.1, 1.9.1, 493, 5747, 5290
2.2.1, 2.0.0, 514, 5747, 4804
2.2.1, 2.0.1, 551, 5747, 4825
2.2.1, 2.0.2, 551, 5747, 4819
2.2.1, 2.0.3, 551, 5747, 4829
2.2.1, 2.1.0, 620, 5747, 14476
2.2.1, 2.1.1, 620, 5747, 14525
2.2.1, 2.1.2, 620, 5747, 14536
2.2.1, 2.1.3, 620, 5747, 14536
2.2.1, 2.1.4, 620, 5747, 14536
2.2.1, 2.2.0, 668, 5747, 5749
2.2.1, 2.2.1, 668, 5747, 5747
2.2.1, 2.2.2, 668, 5747, 5749
2.2.1, 2.2.3, 668, 5747, 5749
2.2.1, 2.2.4, 668, 5747, 5742
2.2.1, 3.0.0, 590, 5747, 6013
2.2.1, 3.1.0, 590, 5747, 6034
2.2.1, 3.1.1, 588, 5747, 6095
2.2.1, 3.2.0, 576, 5747, 6117
2.2.1, 3.2.1, 576, 5747, 6117
2.2.1, 3.3.0, 553, 5747, 6235
2.2.1, 3.3.1, 553, 5747, 6235
2.2.1, 3.4.0, 518, 5747, 6352
2.2.1, 3.4.1, 518, 5747, 6357
2.2.2, 1.10.0, 509, 5749, 5322
2.2.2, 1.10.1, 509, 5749, 5318
2.2.2, 1.10.2, 509, 5749, 5325
2.2.2, 1.11.0, 581, 5749, 15110
2.2.2, 1.11.1, 581, 5749, 15088
2.2.2, 1.11.2, 581, 5749, 15107
2.2.2, 1.11.3, 581, 5749, 15107
2.2.2, 1.12.0, 599, 5749, 6336
2.2.2, 1.12.1, 599, 5749, 6335
2.2.2, 1.12.2, 599, 5749, 6328
2.2.2, 1.12.3, 599, 5749, 6323
2.2.2, 1.12.4, 599, 5749, 6323
2.2.2, 1.4.1, 0, 5749, 3349
2.2.2, 1.4.2, 0, 5749, 3455
2.2.2, 1.4.3, 49, 5749, 3790
2.2.2, 1.4.4, 61, 5749, 3890
2.2.2, 1.5, 76, 5749, 4379
2.2.2, 1.5.0, 76, 5749, 4379
2.2.2, 1.5.1, 76, 5749, 4447
2.2.2, 1.5.2, 76, 5749, 4479
2.2.2, 1.6, 76, 5749, 4867
2.2.2, 1.6.0, 76, 5749, 4867
2.2.2, 1.6.1, 76, 5749, 4914
2.2.2, 1.6.2, 76, 5749, 4950
2.2.2, 1.6.3, 125, 5749, 5204
2.2.2, 1.6.4, 125, 5749, 5204
2.2.2, 1.7, 180, 5749, 5398
2.2.2, 1.7.0, 180, 5749, 5398
2.2.2, 1.7.1, 180, 5749, 5373
2.2.2, 1.7.2, 196, 5749, 5473
2.2.2, 1.8.0, 353, 5749, 5314
2.2.2, 1.8.1, 353, 5749, 5319
2.2.2, 1.8.2, 353, 5749, 5323
2.2.2, 1.8.3, 353, 5749, 5335
2.2.2, 1.9.0, 493, 5749, 5269
2.2.2, 1.9.1, 493, 5749, 5290
2.2.2, 2.0.0, 514, 5749, 4804
2.2.2, 2.0.1, 551, 5749, 4825
2.2.2, 2.0.2, 551, 5749, 4819
2.2.2, 2.0.3, 551, 5749, 4829
2.2.2, 2.1.0, 620, 5749, 14476
2.2.2, 2.1.1, 620, 5749, 14525
2.2.2, 2.1.2, 620, 5749, 14536
2.2.2, 2.1.3, 620, 5749, 14536
2.2.2, 2.1.4, 620, 5749, 14536
2.2.2, 2.2.0, 668, 5749, 5749
2.2.2, 2.2.1, 668, 5749, 5747
2.2.2, 2.2.2, 668, 5749, 5749
2.2.2, 2.2.3, 668, 5749, 5749
2.2.2, 2.2.4, 668, 5749, 5742
2.2.2, 3.0.0, 590, 5749, 6013
2.2.2, 3.1.0, 590, 5749, 6034
2.2.2, 3.1.1, 583, 5749, 6095
2.2.2, 3.2.0, 571, 5749, 6117
2.2.2, 3.2.1, 571, 5749, 6117
2.2.2, 3.3.0, 548, 5749, 6235
2.2.2, 3.3.1, 548, 5749, 6235
2.2.2, 3.4.0, 513, 5749, 6352
2.2.2, 3.4.1, 513, 5749, 6357
2.2.3, 1.10.0, 509, 5749, 5322
2.2.3, 1.10.1, 509, 5749, 5318
2.2.3, 1.10.2, 509, 5749, 5325
2.2.3, 1.11.0, 581, 5749, 15110
2.2.3, 1.11.1, 581, 5749, 15088
2.2.3, 1.11.2, 581, 5749, 15107
2.2.3, 1.11.3, 581, 5749, 15107
2.2.3, 1.12.0, 599, 5749, 6336
2.2.3, 1.12.1, 599, 5749, 6335
2.2.3, 1.12.2, 599, 5749, 6328
2.2.3, 1.12.3, 599, 5749, 6323
2.2.3, 1.12.4, 599, 5749, 6323
2.2.3, 1.4.1, 0, 5749, 3349
2.2.3, 1.4.2, 0, 5749, 3455
2.2.3, 1.4.3, 49, 5749, 3790
2.2.3, 1.4.4, 61, 5749, 3890
2.2.3, 1.5, 76, 5749, 4379
2.2.3, 1.5.0, 76, 5749, 4379
2.2.3, 1.5.1, 76, 5749, 4447
2.2.3, 1.5.2, 76, 5749, 4479
2.2.3, 1.6, 76, 5749, 4867
2.2.3, 1.6.0, 76, 5749, 4867
2.2.3, 1.6.1, 76, 5749, 4914
2.2.3, 1.6.2, 76, 5749, 4950
2.2.3, 1.6.3, 125, 5749, 5204
2.2.3, 1.6.4, 125, 5749, 5204
2.2.3, 1.7, 180, 5749, 5398
2.2.3, 1.7.0, 180, 5749, 5398
2.2.3, 1.7.1, 180, 5749, 5373
2.2.3, 1.7.2, 196, 5749, 5473
2.2.3, 1.8.0, 353, 5749, 5314
2.2.3, 1.8.1, 353, 5749, 5319
2.2.3, 1.8.2, 353, 5749, 5323
2.2.3, 1.8.3, 353, 5749, 5335
2.2.3, 1.9.0, 493, 5749, 5269
2.2.3, 1.9.1, 493, 5749, 5290
2.2.3, 2.0.0, 514, 5749, 4804
2.2.3, 2.0.1, 551, 5749, 4825
2.2.3, 2.0.2, 551, 5749, 4819
2.2.3, 2.0.3, 551, 5749, 4829
2.2.3, 2.1.0, 620, 5749, 14476
2.2.3, 2.1.1, 620, 5749, 14525
2.2.3, 2.1.2, 620, 5749, 14536
2.2.3, 2.1.3, 620, 5749, 14536
2.2.3, 2.1.4, 620, 5749, 14536
2.2.3, 2.2.0, 668, 5749, 5749
2.2.3, 2.2.1, 668, 5749, 5747
2.2.3, 2.2.2, 668, 5749, 5749
2.2.3, 2.2.3, 668, 5749, 5749
2.2.3, 2.2.4, 668, 5749, 5742
2.2.3, 3.0.0, 590, 5749, 6013
2.2.3, 3.1.0, 590, 5749, 6034
2.2.3, 3.1.1, 583, 5749, 6095
2.2.3, 3.2.0, 571, 5749, 6117
2.2.3, 3.2.1, 571, 5749, 6117
2.2.3, 3.3.0, 548, 5749, 6235
2.2.3, 3.3.1, 548, 5749, 6235
2.2.3, 3.4.0, 513, 5749, 6352
2.2.3, 3.4.1, 513, 5749, 6357
2.2.4, 1.10.0, 502, 5742, 5322
2.2.4, 1.10.1, 502, 5742, 5318
2.2.4, 1.10.2, 502, 5742, 5325
2.2.4, 1.11.0, 580, 5742, 15110
2.2.4, 1.11.1, 580, 5742, 15088
2.2.4, 1.11.2, 580, 5742, 15107
2.2.4, 1.11.3, 580, 5742, 15107
2.2.4, 1.12.0, 598, 5742, 6336
2.2.4, 1.12.1, 598, 5742, 6335
2.2.4, 1.12.2, 598, 5742, 6328
2.2.4, 1.12.3, 598, 5742, 6323
2.2.4, 1.12.4, 598, 5742, 6323
2.2.4, 1.4.1, 0, 5742, 3349
2.2.4, 1.4.2, 0, 5742, 3455
2.2.4, 1.4.3, 49, 5742, 3790
2.2.4, 1.4.4, 61, 5742, 3890
2.2.4, 1.5, 76, 5742, 4379
2.2.4, 1.5.0, 76, 5742, 4379
2.2.4, 1.5.1, 76, 5742, 4447
2.2.4, 1.5.2, 76, 5742, 4479
2.2.4, 1.6, 76, 5742, 4867
2.2.4, 1.6.0, 76, 5742, 4867
2.2.4, 1.6.1, 76, 5742, 4914
2.2.4, 1.6.2, 76, 5742, 4950
2.2.4, 1.6.3, 125, 5742, 5204
2.2.4, 1.6.4, 125, 5742, 5204
2.2.4, 1.7, 180, 5742, 5398
2.2.4, 1.7.0, 180, 5742, 5398
2.2.4, 1.7.1, 180, 5742, 5373
2.2.4, 1.7.2, 196, 5742, 5473
2.2.4, 1.8.0, 354, 5742, 5314
2.2.4, 1.8.1, 354, 5742, 5319
2.2.4, 1.8.2, 354, 5742, 5323
2.2.4, 1.8.3, 354, 5742, 5335
2.2.4, 1.9.0, 497, 5742, 5269
2.2.4, 1.9.1, 491, 5742, 5290
2.2.4, 2.0.0, 518, 5742, 4804
2.2.4, 2.0.1, 555, 5742, 4825
2.2.4, 2.0.2, 555, 5742, 4819
2.2.4, 2.0.3, 555, 5742, 4829
2.2.4, 2.1.0, 624, 5742, 14476
2.2.4, 2.1.1, 624, 5742, 14525
2.2.4, 2.1.2, 624, 5742, 14536
2.2.4, 2.1.3, 624, 5742, 14536
2.2.4, 2.1.4, 624, 5742, 14536
2.2.4, 2.2.0, 679, 5742, 5749
2.2.4, 2.2.1, 679, 5742, 5747
2.2.4, 2.2.2, 679, 5742, 5749
2.2.4, 2.2.3, 679, 5742, 5749
2.2.4, 2.2.4, 679, 5742, 5742
2.2.4, 3.0.0, 630, 5742, 6013
2.2.4, 3.1.0, 630, 5742, 6034
2.2.4, 3.1.1, 623, 5742, 6095
2.2.4, 3.2.0, 619, 5742, 6117
2.2.4, 3.2.1, 619, 5742, 6117
2.2.4, 3.3.0, 610, 5742, 6235
2.2.4, 3.3.1, 610, 5742, 6235
2.2.4, 3.4.0, 605, 5742, 6352
2.2.4, 3.4.1, 605, 5742, 6357
3.0.0, 1.10.0, 405, 6013, 5322
3.0.0, 1.10.1, 405, 6013, 5318
3.0.0, 1.10.2, 405, 6013, 5325
3.0.0, 1.11.0, 445, 6013, 15110
3.0.0, 1.11.1, 445, 6013, 15088
3.0.0, 1.11.2, 445, 6013, 15107
3.0.0, 1.11.3, 445, 6013, 15107
3.0.0, 1.12.0, 535, 6013, 6336
3.0.0, 1.12.1, 535, 6013, 6335
3.0.0, 1.12.2, 535, 6013, 6328
3.0.0, 1.12.3, 535, 6013, 6323
3.0.0, 1.12.4, 535, 6013, 6323
3.0.0, 1.4.1, 0, 6013, 3349
3.0.0, 1.4.2, 0, 6013, 3455
3.0.0, 1.4.3, 49, 6013, 3790
3.0.0, 1.4.4, 61, 6013, 3890
3.0.0, 1.5, 71, 6013, 4379
3.0.0, 1.5.0, 71, 6013, 4379
3.0.0, 1.5.1, 71, 6013, 4447
3.0.0, 1.5.2, 71, 6013, 4479
3.0.0, 1.6, 71, 6013, 4867
3.0.0, 1.6.0, 71, 6013, 4867
3.0.0, 1.6.1, 71, 6013, 4914
3.0.0, 1.6.2, 71, 6013, 4950
3.0.0, 1.6.3, 114, 6013, 5204
3.0.0, 1.6.4, 114, 6013, 5204
3.0.0, 1.7, 156, 6013, 5398
3.0.0, 1.7.0, 156, 6013, 5398
3.0.0, 1.7.1, 156, 6013, 5373
3.0.0, 1.7.2, 172, 6013, 5473
3.0.0, 1.8.0, 274, 6013, 5314
3.0.0, 1.8.1, 278, 6013, 5319
3.0.0, 1.8.2, 278, 6013, 5323
3.0.0, 1.8.3, 278, 6013, 5335
3.0.0, 1.9.0, 419, 6013, 5269
3.0.0, 1.9.1, 395, 6013, 5290
3.0.0, 2.0.0, 460, 6013, 4804
3.0.0, 2.0.1, 460, 6013, 4825
3.0.0, 2.0.2, 460, 6013, 4819
3.0.0, 2.0.3, 460, 6013, 4829
3.0.0, 2.1.0, 522, 6013, 14476
3.0.0, 2.1.1, 517, 6013, 14525
3.0.0, 2.1.2, 517, 6013, 14536
3.0.0, 2.1.3, 517, 6013, 14536
3.0.0, 2.1.4, 517, 6013, 14536
3.0.0, 2.2.0, 613, 6013, 5749
3.0.0, 2.2.1, 613, 6013, 5747
3.0.0, 2.2.2, 613, 6013, 5749
3.0.0, 2.2.3, 613, 6013, 5749
3.0.0, 2.2.4, 615, 6013, 5742
3.0.0, 3.0.0, 646, 6013, 6013
3.0.0, 3.1.0, 646, 6013, 6034
3.0.0, 3.1.1, 643, 6013, 6095
3.0.0, 3.2.0, 643, 6013, 6117
3.0.0, 3.2.1, 643, 6013, 6117
3.0.0, 3.3.0, 641, 6013, 6235
3.0.0, 3.3.1, 641, 6013, 6235
3.0.0, 3.4.0, 596, 6013, 6352
3.0.0, 3.4.1, 596, 6013, 6357
3.1.0, 1.10.0, 410, 6034, 5322
3.1.0, 1.10.1, 410, 6034, 5318
3.1.0, 1.10.2, 410, 6034, 5325
3.1.0, 1.11.0, 439, 6034, 15110
3.1.0, 1.11.1, 439, 6034, 15088
3.1.0, 1.11.2, 439, 6034, 15107
3.1.0, 1.11.3, 439, 6034, 15107
3.1.0, 1.12.0, 521, 6034, 6336
3.1.0, 1.12.1, 521, 6034, 6335
3.1.0, 1.12.2, 521, 6034, 6328
3.1.0, 1.12.3, 521, 6034, 6323
3.1.0, 1.12.4, 521, 6034, 6323
3.1.0, 1.4.1, 0, 6034, 3349
3.1.0, 1.4.2, 0, 6034, 3455
3.1.0, 1.4.3, 49, 6034, 3790
3.1.0, 1.4.4, 61, 6034, 3890
3.1.0, 1.5, 71, 6034, 4379
3.1.0, 1.5.0, 71, 6034, 4379
3.1.0, 1.5.1, 71, 6034, 4447
3.1.0, 1.5.2, 71, 6034, 4479
3.1.0, 1.6, 71, 6034, 4867
3.1.0, 1.6.0, 71, 6034, 4867
3.1.0, 1.6.1, 71, 6034, 4914
3.1.0, 1.6.2, 71, 6034, 4950
3.1.0, 1.6.3, 116, 6034, 5204
3.1.0, 1.6.4, 116, 6034, 5204
3.1.0, 1.7, 158, 6034, 5398
3.1.0, 1.7.0, 158, 6034, 5398
3.1.0, 1.7.1, 158, 6034, 5373
3.1.0, 1.7.2, 174, 6034, 5473
3.1.0, 1.8.0, 279, 6034, 5314
3.1.0, 1.8.1, 283, 6034, 5319
3.1.0, 1.8.2, 283, 6034, 5323
3.1.0, 1.8.3, 283, 6034, 5335
3.1.0, 1.9.0, 431, 6034, 5269
3.1.0, 1.9.1, 411, 6034, 5290
3.1.0, 2.0.0, 462, 6034, 4804
3.1.0, 2.0.1, 462, 6034, 4825
3.1.0, 2.0.2, 462, 6034, 4819
3.1.0, 2.0.3, 462, 6034, 4829
3.1.0, 2.1.0, 519, 6034, 14476
3.1.0, 2.1.1, 510, 6034, 14525
3.1.0, 2.1.2, 510, 6034, 14536
3.1.0, 2.1.3, 510, 6034, 14536
3.1.0, 2.1.4, 510, 6034, 14536
3.1.0, 2.2.0, 595, 6034, 5749
3.1.0, 2.2.1, 595, 6034, 5747
3.1.0, 2.2.2, 595, 6034, 5749
3.1.0, 2.2.3, 595, 6034, 5749
3.1.0, 2.2.4, 598, 6034, 5742
3.1.0, 3.0.0, 633, 6034, 6013
3.1.0, 3.1.0, 633, 6034, 6034
3.1.0, 3.1.1, 633, 6034, 6095
3.1.0, 3.2.0, 633, 6034, 6117
3.1.0, 3.2.1, 633, 6034, 6117
3.1.0, 3.3.0, 624, 6034, 6235
3.1.0, 3.3.1, 624, 6034, 6235
3.1.0, 3.4.0, 597, 6034, 6352
3.1.0, 3.4.1, 597, 6034, 6357
3.1.1, 1.10.0, 428, 6095, 5322
3.1.1, 1.10.1, 428, 6095, 5318
3.1.1, 1.10.2, 428, 6095, 5325
3.1.1, 1.11.0, 470, 6095, 15110
3.1.1, 1.11.1, 470, 6095, 15088
3.1.1, 1.11.2, 470, 6095, 15107
3.1.1, 1.11.3, 470, 6095, 15107
3.1.1, 1.12.0, 539, 6095, 6336
3.1.1, 1.12.1, 539, 6095, 6335
3.1.1, 1.12.2, 539, 6095, 6328
3.1.1, 1.12.3, 539, 6095, 6323
3.1.1, 1.12.4, 539, 6095, 6323
3.1.1, 1.4.1, 0, 6095, 3349
3.1.1, 1.4.2, 0, 6095, 3455
3.1.1, 1.4.3, 158, 6095, 3790
3.1.1, 1.4.4, 170, 6095, 3890
3.1.1, 1.5, 180, 6095, 4379
3.1.1, 1.5.0, 180, 6095, 4379
3.1.1, 1.5.1, 180, 6095, 4447
3.1.1, 1.5.2, 180, 6095, 4479
3.1.1, 1.6, 180, 6095, 4867
3.1.1, 1.6.0, 180, 6095, 4867
3.1.1, 1.6.1, 180, 6095, 4914
3.1.1, 1.6.2, 180, 6095, 4950
3.1.1, 1.6.3, 225, 6095, 5204
3.1.1, 1.6.4, 225, 6095, 5204
3.1.1, 1.7, 257, 6095, 5398
3.1.1, 1.7.0, 257, 6095, 5398
3.1.1, 1.7.1, 257, 6095, 5373
3.1.1, 1.7.2, 273, 6095, 5473
3.1.1, 1.8.0, 319, 6095, 5314
3.1.1, 1.8.1, 323, 6095, 5319
3.1.1, 1.8.2, 323, 6095, 5323
3.1.1, 1.8.3, 323, 6095, 5335
3.1.1, 1.9.0, 463, 6095, 5269
3.1.1, 1.9.1, 444, 6095, 5290
3.1.1, 2.0.0, 494, 6095, 4804
3.1.1, 2.0.1, 494, 6095, 4825
3.1.1, 2.0.2, 494, 6095, 4819
3.1.1, 2.0.3, 494, 6095, 4829
3.1.1, 2.1.0, 546, 6095, 14476
3.1.1, 2.1.1, 546, 6095, 14525
3.1.1, 2.1.2, 546, 6095, 14536
3.1.1, 2.1.3, 546, 6095, 14536
3.1.1, 2.1.4, 546, 6095, 14536
3.1.1, 2.2.0, 623, 6095, 5749
3.1.1, 2.2.1, 623, 6095, 5747
3.1.1, 2.2.2, 623, 6095, 5749
3.1.1, 2.2.3, 623, 6095, 5749
3.1.1, 2.2.4, 631, 6095, 5742
3.1.1, 3.0.0, 663, 6095, 6013
3.1.1, 3.1.0, 663, 6095, 6034
3.1.1, 3.1.1, 663, 6095, 6095
3.1.1, 3.2.0, 663, 6095, 6117
3.1.1, 3.2.1, 663, 6095, 6117
3.1.1, 3.3.0, 657, 6095, 6235
3.1.1, 3.3.1, 657, 6095, 6235
3.1.1, 3.4.0, 621, 6095, 6352
3.1.1, 3.4.1, 621, 6095, 6357
3.2.0, 1.10.0, 412, 6117, 5322
3.2.0, 1.10.1, 412, 6117, 5318
3.2.0, 1.10.2, 412, 6117, 5325
3.2.0, 1.11.0, 422, 6117, 15110
3.2.0, 1.11.1, 422, 6117, 15088
3.2.0, 1.11.2, 422, 6117, 15107
3.2.0, 1.11.3, 422, 6117, 15107
3.2.0, 1.12.0, 502, 6117, 6336
3.2.0, 1.12.1, 502, 6117, 6335
3.2.0, 1.12.2, 502, 6117, 6328
3.2.0, 1.12.3, 502, 6117, 6323
3.2.0, 1.12.4, 502, 6117, 6323
3.2.0, 1.4.1, 0, 6117, 3349
3.2.0, 1.4.2, 0, 6117, 3455
3.2.0, 1.4.3, 49, 6117, 3790
3.2.0, 1.4.4, 61, 6117, 3890
3.2.0, 1.5, 71, 6117, 4379
3.2.0, 1.5.0, 71, 6117, 4379
3.2.0, 1.5.1, 71, 6117, 4447
3.2.0, 1.5.2, 71, 6117, 4479
3.2.0, 1.6, 71, 6117, 4867
3.2.0, 1.6.0, 71, 6117, 4867
3.2.0, 1.6.1, 71, 6117, 4914
3.2.0, 1.6.2, 71, 6117, 4950
3.2.0, 1.6.3, 116, 6117, 5204
3.2.0, 1.6.4, 116, 6117, 5204
3.2.0, 1.7, 151, 6117, 5398
3.2.0, 1.7.0, 151, 6117, 5398
3.2.0, 1.7.1, 151, 6117, 5373
3.2.0, 1.7.2, 167, 6117, 5473
3.2.0, 1.8.0, 248, 6117, 5314
3.2.0, 1.8.1, 250, 6117, 5319
3.2.0, 1.8.2, 250, 6117, 5323
3.2.0, 1.8.3, 250, 6117, 5335
3.2.0, 1.9.0, 408, 6117, 5269
3.2.0, 1.9.1, 406, 6117, 5290
3.2.0, 2.0.0, 452, 6117, 4804
3.2.0, 2.0.1, 452, 6117, 4825
3.2.0, 2.0.2, 452, 6117, 4819
3.2.0, 2.0.3, 452, 6117, 4829
3.2.0, 2.1.0, 492, 6117, 14476
3.2.0, 2.1.1, 492, 6117, 14525
3.2.0, 2.1.2, 492, 6117, 14536
3.2.0, 2.1.3, 492, 6117, 14536
3.2.0, 2.1.4, 492, 6117, 14536
3.2.0, 2.2.0, 588, 6117, 5749
3.2.0, 2.2.1, 588, 6117, 5747
3.2.0, 2.2.2, 588, 6117, 5749
3.2.0, 2.2.3, 588, 6117, 5749
3.2.0, 2.2.4, 611, 6117, 5742
3.2.0, 3.0.0, 664, 6117, 6013
3.2.0, 3.1.0, 664, 6117, 6034
3.2.0, 3.1.1, 664, 6117, 6095
3.2.0, 3.2.0, 674, 6117, 6117
3.2.0, 3.2.1, 674, 6117, 6117
3.2.0, 3.3.0, 663, 6117, 6235
3.2.0, 3.3.1, 663, 6117, 6235
3.2.0, 3.4.0, 658, 6117, 6352
3.2.0, 3.4.1, 658, 6117, 6357
3.2.1, 1.10.0, 416, 6117, 5322
3.2.1, 1.10.1, 416, 6117, 5318
3.2.1, 1.10.2, 416, 6117, 5325
3.2.1, 1.11.0, 426, 6117, 15110
3.2.1, 1.11.1, 426, 6117, 15088
3.2.1, 1.11.2, 426, 6117, 15107
3.2.1, 1.11.3, 426, 6117, 15107
3.2.1, 1.12.0, 498, 6117, 6336
3.2.1, 1.12.1, 498, 6117, 6335
3.2.1, 1.12.2, 498, 6117, 6328
3.2.1, 1.12.3, 498, 6117, 6323
3.2.1, 1.12.4, 498, 6117, 6323
3.2.1, 1.4.1, 0, 6117, 3349
3.2.1, 1.4.2, 0, 6117, 3455
3.2.1, 1.4.3, 49, 6117, 3790
3.2.1, 1.4.4, 61, 6117, 3890
3.2.1, 1.5, 71, 6117, 4379
3.2.1, 1.5.0, 71, 6117, 4379
3.2.1, 1.5.1, 71, 6117, 4447
3.2.1, 1.5.2, 71, 6117, 4479
3.2.1, 1.6, 71, 6117, 4867
3.2.1, 1.6.0, 71, 6117, 4867
3.2.1, 1.6.1, 71, 6117, 4914
3.2.1, 1.6.2, 71, 6117, 4950
3.2.1, 1.6.3, 116, 6117, 5204
3.2.1, 1.6.4, 116, 6117, 5204
3.2.1, 1.7, 149, 6117, 5398
3.2.1, 1.7.0, 149, 6117, 5398
3.2.1, 1.7.1, 149, 6117, 5373
3.2.1, 1.7.2, 165, 6117, 5473
3.2.1, 1.8.0, 246, 6117, 5314
3.2.1, 1.8.1, 248, 6117, 5319
3.2.1, 1.8.2, 248, 6117, 5323
3.2.1, 1.8.3, 248, 6117, 5335
3.2.1, 1.9.0, 463, 6117, 5269
3.2.1, 1.9.1, 461, 6117, 5290
3.2.1, 2.0.0, 454, 6117, 4804
3.2.1, 2.0.1, 454, 6117, 4825
3.2.1, 2.0.2, 454, 6117, 4819
3.2.1, 2.0.3, 454, 6117, 4829
3.2.1, 2.1.0, 498, 6117, 14476
3.2.1, 2.1.1, 498, 6117, 14525
3.2.1, 2.1.2, 498, 6117, 14536
3.2.1, 2.1.3, 498, 6117, 14536
3.2.1, 2.1.4, 498, 6117, 14536
3.2.1, 2.2.0, 588, 6117, 5749
3.2.1, 2.2.1, 588, 6117, 5747
3.2.1, 2.2.2, 588, 6117, 5749
3.2.1, 2.2.3, 588, 6117, 5749
3.2.1, 2.2.4, 611, 6117, 5742
3.2.1, 3.0.0, 660, 6117, 6013
3.2.1, 3.1.0, 660, 6117, 6034
3.2.1, 3.1.1, 660, 6117, 6095
3.2.1, 3.2.0, 670, 6117, 6117
3.2.1, 3.2.1, 670, 6117, 6117
3.2.1, 3.3.0, 658, 6117, 6235
3.2.1, 3.3.1, 658, 6117, 6235
3.2.1, 3.4.0, 655, 6117, 6352
3.2.1, 3.4.1, 655, 6117, 6357
3.3.0, 1.10.0, 403, 6235, 5322
3.3.0, 1.10.1, 403, 6235, 5318
3.3.0, 1.10.2, 403, 6235, 5325
3.3.0, 1.11.0, 409, 6235, 15110
3.3.0, 1.11.1, 409, 6235, 15088
3.3.0, 1.11.2, 409, 6235, 15107
3.3.0, 1.11.3, 409, 6235, 15107
3.3.0, 1.12.0, 458, 6235, 6336
3.3.0, 1.12.1, 458, 6235, 6335
3.3.0, 1.12.2, 458, 6235, 6328
3.3.0, 1.12.3, 458, 6235, 6323
3.3.0, 1.12.4, 458, 6235, 6323
3.3.0, 1.4.3, 0, 6235, 3790
3.3.0, 1.4.4, 12, 6235, 3890
3.3.0, 1.5, 0, 6235, 4379
3.3.0, 1.5.0, 0, 6235, 4379
3.3.0, 1.5.1, 0, 6235, 4447
3.3.0, 1.5.2, 0, 6235, 4479
3.3.0, 1.6, 0, 6235, 4867
3.3.0, 1.6.0, 0, 6235, 4867
3.3.0, 1.6.1, 0, 6235, 4914
3.3.0, 1.6.2, 0, 6235, 4950
3.3.0, 1.6.3, 80, 6235, 5204
